dataset,fold_id,method,classifier_accuracy,autoencoder_loss,best_lr,proximity,validity,lof_score,relative_proximity,compactness,pred_margin_weight,step_weight_type,threshold_tau
ItalyPowerDemand,3,No autoencoder,0.9449541284,0,0.001,0.002214861442,0,0.78,0.009265660759,1,0.5,uniform,0.5
ItalyPowerDemand,4,1dCNN autoencoder,0.9679316097,0.0007901351782,0.001,0.08923178947,0.12,0.62,0.3214375035,0.8175,0.5,uniform,0.5
ItalyPowerDemand,4,LSTM autoencoder,0.9679316097,0.005067805294,0.001,0.2830921306,0.42,0.76,1.019775892,0.2875,0.5,uniform,0.5
ItalyPowerDemand,4,No autoencoder,0.9679316097,0,0.001,0.08664977654,0.02,0.76,0.3121363812,0.9675,0.5,uniform,0.5
ItalyPowerDemand,5,1dCNN autoencoder,0.9770642202,0.0007898249314,0.001,0.138856767,0.44,0.6,0.4744818738,0.6333333333,0.5,uniform,0.5
ItalyPowerDemand,5,LSTM autoencoder,0.9770642202,0.004736123607,0.001,0.3319341274,0.82,0.86,1.134238757,0.16,0.5,uniform,0.5
ItalyPowerDemand,5,No autoencoder,0.9770642202,0,0.001,0.02203675902,0.18,0.58,0.07530092297,0.89,0.5,uniform,0.5
MoteStrain,1,1dCNN autoencoder,0.9187801559,0.0002729146508,0.0001,0.239501057,1,0.68,0.4873631446,0.3583333333,1,unconstrained,0.5
MoteStrain,1,LSTM autoencoder,0.9187801559,0.00356310769,0.001,0.6554247526,0.98,1,1.333730516,0.09571428571,1,unconstrained,0.5
MoteStrain,1,No autoencoder,0.9187801559,0,0.001,0.208497802,0.96,0.78,0.4242743046,0.3264285714,1,unconstrained,0.5
MoteStrain,2,1dCNN autoencoder,0.9351416553,0.0005479699466,0.0001,0.2511194164,1,0.58,0.7581355691,0.3416666667,1,unconstrained,0.5
MoteStrain,2,LSTM autoencoder,0.9351416553,0.00187120284,0.001,0.3974238504,1,0.44,1.199832181,0.2333333333,1,unconstrained,0.5
MoteStrain,2,No autoencoder,0.9351416553,0,0.001,0.2445558556,1,0.88,0.7383200208,0.3338095238,1,unconstrained,0.5
MoteStrain,3,1dCNN autoencoder,0.8872044419,0.0001968013821,0.0001,0.2180637817,0.98,0.78,0.6094430856,0.3866666667,1,unconstrained,0.5
MoteStrain,3,LSTM autoencoder,0.8872044419,0.00190111564,0.001,0.4772277148,1,0.5,1.333752578,0.1578571429,1,unconstrained,0.5
MoteStrain,3,No autoencoder,0.8872044419,0,0.001,0.1999101822,1,0.82,0.5587075365,0.3861904762,1,unconstrained,0.5
MoteStrain,4,1dCNN autoencoder,0.9250421112,0.0004368349037,0.0001,0.2341089755,1,0.82,0.6769650996,0.4042857143,1,unconstrained,0.5
MoteStrain,4,LSTM autoencoder,0.9250421112,0.001827119617,0.001,0.4360953657,1,1,1.261042393,0.1916666667,1,unconstrained,0.5
MoteStrain,4,No autoencoder,0.9250421112,0,0.001,0.188337384,0.98,0.8,0.5446089184,0.4085714286,1,unconstrained,0.5
MoteStrain,5,1dCNN autoencoder,0.9133757564,0.000453508168,0.0001,0.2798802116,1,0.62,0.7666933735,0.3383333333,1,unconstrained,0.5
MoteStrain,5,LSTM autoencoder,0.9133757564,0.001864096266,0.001,0.4082193794,1,0.46,1.118260885,0.2604761905,1,unconstrained,0.5
MoteStrain,5,No autoencoder,0.9133757564,0,0.001,0.2335436352,1,0.86,0.6397606908,0.3621428571,1,unconstrained,0.5
MoteStrain,1,1dCNN autoencoder,0.9187801559,0.0002729146508,0.0001,0.200500898,0.66,0.66,0.408001323,0.6435714286,0.5,local,0.5
MoteStrain,1,LSTM autoencoder,0.9187801559,0.00356310769,0.001,0.6385631144,0.92,1,1.299418597,0.1230952381,0.5,local,0.5
MoteStrain,1,No autoencoder,0.9187801559,0,0.001,0.1739658622,0.92,0.76,0.3540049079,0.5828571429,0.5,local,0.5
MoteStrain,2,1dCNN autoencoder,0.9351416553,0.0005479699466,0.0001,0.2233430494,0.98,0.68,0.6742780477,0.5019047619,0.5,local,0.5
MoteStrain,2,LSTM autoencoder,0.9351416553,0.00187120284,0.001,0.3814569904,0.96,0.46,1.151627846,0.3404761905,0.5,local,0.5
MoteStrain,2,No autoencoder,0.9351416553,0,0.001,0.1796763473,1,0.8,0.5424472219,0.5369047619,0.5,local,0.5
MoteStrain,3,1dCNN autoencoder,0.8872044419,0.0001968013821,0.0001,0.204665053,0.94,0.7,0.571996415,0.5652380952,0.5,local,0.5
MoteStrain,3,LSTM autoencoder,0.8872044419,0.00190111564,0.001,0.4493783947,0.92,0.46,1.255919499,0.210952381,0.5,local,0.5
MoteStrain,3,No autoencoder,0.8872044419,0,0.001,0.1619063778,0.96,0.78,0.4524947777,0.5521428571,0.5,local,0.5
MoteStrain,4,1dCNN autoencoder,0.9250421112,0.0004368349037,0.0001,0.2054614456,0.84,0.78,0.5941259951,0.6311904762,0.5,local,0.5
MoteStrain,4,LSTM autoencoder,0.9250421112,0.001827119617,0.001,0.4198261008,0.96,1,1.213997104,0.2130952381,0.5,local,0.5
MoteStrain,4,No autoencoder,0.9250421112,0,0.001,0.1574424008,0.98,0.82,0.4552709282,0.600952381,0.5,local,0.5
MoteStrain,5,1dCNN autoencoder,0.9133757564,0.000453508168,0.0001,0.2499397517,0.98,0.7,0.6846755986,0.4997619048,0.5,local,0.5
MoteStrain,5,LSTM autoencoder,0.9133757564,0.001864096266,0.001,0.4011138989,0.8,0.64,1.098796398,0.3442857143,0.5,local,0.5
MoteStrain,5,No autoencoder,0.9133757564,0,0.001,0.164061925,0.98,0.7,0.4494250953,0.5933333333,0.5,local,0.5
MoteStrain,1,1dCNN autoencoder,0.9187801559,0.0002729146508,0.0001,0.2310293488,0.9,0.56,0.4701239791,0.5733333333,0.5,global,0.5
MoteStrain,1,LSTM autoencoder,0.9187801559,0.00356310769,0.001,0.6206115722,0.9,1,1.26288882,0.1285714286,0.5,global,0.5
MoteStrain,1,No autoencoder,0.9187801559,0,0.001,0.1706370058,0.94,0.68,0.3472309841,0.5692857143,0.5,global,0.5
MoteStrain,2,1dCNN autoencoder,0.9351416553,0.0005479699466,0.0001,0.2196088308,0.96,0.64,0.6630043519,0.5192857143,0.5,global,0.5
MoteStrain,2,LSTM autoencoder,0.9351416553,0.00187120284,0.001,0.3802112735,0.92,0.46,1.147866996,0.3230952381,0.5,global,0.5
MoteStrain,2,No autoencoder,0.9351416553,0,0.001,0.1840442346,1,0.86,0.5556339791,0.5302380952,0.5,global,0.5
MoteStrain,3,1dCNN autoencoder,0.8872044419,0.0001968013821,0.0001,0.2012840928,0.98,0.66,0.562547332,0.565,0.5,global,0.5
MoteStrain,3,LSTM autoencoder,0.8872044419,0.00190111564,0.001,0.4495058192,0.96,0.46,1.256275624,0.2088095238,0.5,global,0.5
MoteStrain,3,No autoencoder,0.8872044419,0,0.001,0.1597646657,0.98,0.8,0.4465091363,0.5707142857,0.5,global,0.5
MoteStrain,4,1dCNN autoencoder,0.9250421112,0.0004368349037,0.0001,0.224056993,0.94,0.72,0.6478981179,0.589047619,0.5,global,0.5
MoteStrain,4,LSTM autoencoder,0.9250421112,0.001827119617,0.001,0.4215868905,0.96,1,1.21908872,0.2223809524,0.5,global,0.5
MoteStrain,4,No autoencoder,0.9250421112,0,0.001,0.1605975646,0.96,0.72,0.4643946098,0.5797619048,0.5,global,0.5
MoteStrain,5,1dCNN autoencoder,0.9133757564,0.000453508168,0.0001,0.2491827663,0.92,0.62,0.682601941,0.5466666667,0.5,global,0.5
MoteStrain,5,LSTM autoencoder,0.9133757564,0.001864096266,0.001,0.3981653886,0.86,0.6,1.090719359,0.3461904762,0.5,global,0.5
MoteStrain,5,No autoencoder,0.9133757564,0,0.001,0.1637658643,0.98,0.7,0.4486140776,0.5873809524,0.5,global,0.5
MoteStrain,1,1dCNN autoencoder,0.9187801559,0.0002729146508,0.0001,0.1198512247,0.3,0.74,0.24388648,0.8461904762,0.5,uniform,0.5
MoteStrain,1,LSTM autoencoder,0.9187801559,0.00356310769,0.001,0.6316441206,0.88,1,1.285339066,0.1238095238,0.5,uniform,0.5
MoteStrain,1,No autoencoder,0.9187801559,0,0.001,0.03341009534,0.3,0.72,0.06798654388,0.9021428571,0.5,uniform,0.5
MoteStrain,2,1dCNN autoencoder,0.9351416553,0.0005479699466,0.0001,0.1944922087,0.86,0.64,0.5871766646,0.5861904762,0.5,uniform,0.5
MoteStrain,2,LSTM autoencoder,0.9351416553,0.00187120284,0.001,0.3734775533,0.8,0.46,1.127537733,0.3345238095,0.5,uniform,0.5
MoteStrain,2,No autoencoder,0.9351416553,0,0.001,0.1357550868,0.86,0.8,0.4098478782,0.6245238095,0.5,uniform,0.5
MoteStrain,3,1dCNN autoencoder,0.8872044419,0.0001968013821,0.0001,0.1313180316,0.56,0.74,0.3670066883,0.7614285714,0.5,uniform,0.5
MoteStrain,3,LSTM autoencoder,0.8872044419,0.00190111564,0.001,0.4458454004,0.96,0.48,1.246045512,0.2219047619,0.5,uniform,0.5
MoteStrain,3,No autoencoder,0.8872044419,0,0.001,0.06397833965,0.56,0.72,0.1788062026,0.8085714286,0.5,uniform,0.5
MoteStrain,4,1dCNN autoencoder,0.9250421112,0.0004368349037,0.0001,0.1521310118,0.5,0.8,0.4399121621,0.81,0.5,uniform,0.5
MoteStrain,4,LSTM autoencoder,0.9250421112,0.001827119617,0.001,0.4214861251,0.98,1,1.218797341,0.2171428571,0.5,uniform,0.5
MoteStrain,4,No autoencoder,0.9250421112,0,0.001,0.05248047948,0.5,0.78,0.1517560484,0.8695238095,0.5,uniform,0.5
MoteStrain,5,1dCNN autoencoder,0.9133757564,0.000453508168,0.0001,0.2252852062,0.8,0.68,0.6171378597,0.6019047619,0.5,uniform,0.5
MoteStrain,5,LSTM autoencoder,0.9133757564,0.001864096266,0.001,0.3958845533,0.76,0.62,1.084471324,0.3426190476,0.5,uniform,0.5
MoteStrain,5,No autoencoder,0.9133757564,0,0.001,0.1318980172,0.92,0.68,0.3613164904,0.639047619,0.5,uniform,0.5
Wafer,1,1dCNN autoencoder,0.9996096799,2.10E-05,0.0001,0.3421297353,1,0.96,0.5033373868,0.2582894737,1,unconstrained,0.5
Wafer,1,LSTM autoencoder,0.9996096799,0.001252359012,0.001,0.7007992647,0.82,0.9,1.031007931,0.2728947368,1,unconstrained,0.5
Wafer,1,No autoencoder,0.9996096799,0,0.001,0.3277588502,1,0.98,0.4821951035,0.1914473684,1,unconstrained,0.5
Wafer,2,1dCNN autoencoder,0.9980483997,2.19E-05,0.0001,0.3078424559,0.88,0.94,0.4333397028,0.3077631579,1,unconstrained,0.5
Wafer,2,LSTM autoencoder,0.9980483997,0.0009160802001,0.001,0.8165549088,0.66,0.84,1.149437496,0.2364473684,1,unconstrained,0.5
Wafer,2,No autoencoder,0.9980483997,0,0.001,0.3160039685,0.98,0.96,0.4448283958,0.2135526316,1,unconstrained,0.5
Wafer,3,1dCNN autoencoder,0.99921875,2.09E-05,0.0001,0.3292149676,0.96,0.94,0.4914196726,0.2752631579,1,unconstrained,0.5
Wafer,3,LSTM autoencoder,0.99921875,0.001212138566,0.001,0.7848698624,0.94,0.92,1.171576413,0.2682894737,1,unconstrained,0.5
Wafer,3,No autoencoder,0.99921875,0,0.001,0.3357134656,0.96,0.96,0.5011199902,0.1989473684,1,unconstrained,0.5
Wafer,4,1dCNN autoencoder,0.9955601511,2.28E-05,0.0001,0.2909303233,0.94,0.96,0.4069452626,0.3086842105,1,unconstrained,0.5
Wafer,4,LSTM autoencoder,0.9955601511,0.0009574667783,0.001,0.7795762044,0.78,0.7,1.090449561,0.3528947368,1,unconstrained,0.5
Wafer,4,No autoencoder,0.9955601511,0,0.001,0.2939527228,0.94,0.98,0.4111729112,0.2217105263,1,unconstrained,0.5
Wafer,5,1dCNN autoencoder,0.9967105263,1.94E-05,0.0001,0.2941712952,0.94,0.88,0.427681452,0.3147368421,1,unconstrained,0.5
Wafer,5,LSTM autoencoder,0.9967105263,0.001032241271,0.001,0.735632232,0.72,0.82,1.069500207,0.3248684211,1,unconstrained,0.5
Wafer,5,No autoencoder,0.9967105263,0,0.001,0.3294832142,0.92,0.96,0.4790197473,0.1856578947,1,unconstrained,0.5
Wafer,1,1dCNN autoencoder,0.9996096799,2.10E-05,0.0001,0.3491342059,0.62,0.94,0.5136422844,0.5956578947,0.5,local,0.5
Wafer,1,LSTM autoencoder,0.9996096799,0.001137111452,0.001,0.3903906508,0.14,0.9,0.5743382983,0.5702631579,0.5,local,0.5
Wafer,1,No autoencoder,0.9996096799,0,0.001,0.3469842001,1,0.98,0.5104792202,0.4753947368,0.5,local,0.5
Wafer,2,1dCNN autoencoder,0.9980483997,2.19E-05,0.0001,0.2478642194,0.32,0.94,0.3489103115,0.7709210526,0.5,local,0.5
Wafer,2,LSTM autoencoder,0.9980483997,0.0009160802001,0.001,0.4182944047,0.12,0.86,0.5888192794,0.6019736842,0.5,local,0.5
Wafer,2,No autoencoder,0.9980483997,0,0.001,0.3471218526,0.78,0.96,0.4886320181,0.5235526316,0.5,local,0.5
Wafer,3,1dCNN autoencoder,0.99921875,2.09E-05,0.0001,0.3492582127,0.6,0.92,0.5213382544,0.6090789474,0.5,local,0.5
Wafer,3,LSTM autoencoder,0.99921875,0.001212138566,0.001,0.5097152199,0.42,0.92,0.760852668,0.4569736842,0.5,local,0.5
Wafer,3,No autoencoder,0.99921875,0,0.001,0.3277278462,0.96,0.94,0.4891998443,0.4869736842,0.5,local,0.5
Wafer,4,1dCNN autoencoder,0.9955601511,2.28E-05,0.0001,0.2689226698,0.34,0.98,0.3761615677,0.7061842105,0.5,local,0.5
Wafer,4,LSTM autoencoder,0.9955601511,0.0009535067948,0.001,0.4056554612,0.18,0.94,0.5674196018,0.6003947368,0.5,local,0.5
Wafer,4,No autoencoder,0.9955601511,0,0.001,0.2970777327,0.84,0.98,0.4155440883,0.5557894737,0.5,local,0.5
Wafer,5,1dCNN autoencoder,0.9967105263,1.94E-05,0.0001,0.2979723116,0.34,0.9,0.4332075663,0.6930263158,0.5,local,0.5
Wafer,5,LSTM autoencoder,0.9967105263,0.001032241271,0.001,0.3838571544,0.14,0.88,0.5580713953,0.5821052632,0.5,local,0.5
Wafer,5,No autoencoder,0.9967105263,0,0.001,0.3275422497,0.82,0.94,0.4761978726,0.5206578947,0.5,local,0.5
Wafer,1,1dCNN autoencoder,0.9996096799,2.10E-05,0.0001,0.3924148336,0.6,0.88,0.5773162531,0.5673684211,0.5,global,0.5
Wafer,1,LSTM autoencoder,0.9996096799,0.001137111452,0.001,0.3447958265,0.08,0.92,0.5072597098,0.5847368421,0.5,global,0.5
Wafer,1,No autoencoder,0.9996096799,0,0.001,0.334891393,0.98,0.98,0.4926884196,0.4765789474,0.5,global,0.5
Wafer,2,1dCNN autoencoder,0.9980483997,2.19E-05,0.0001,0.236092306,0.3,0.94,0.3323393761,0.7751315789,0.5,global,0.5
Wafer,2,LSTM autoencoder,0.9980483997,0.0009160802001,0.001,0.4068660477,0.1,0.84,0.572731957,0.6109210526,0.5,global,0.5
Wafer,2,No autoencoder,0.9980483997,0,0.001,0.30015589,0.88,0.96,0.4225195768,0.5339473684,0.5,global,0.5
Wafer,3,1dCNN autoencoder,0.99921875,2.09E-05,0.0001,0.3615437174,0.72,0.88,0.5396768456,0.5932894737,0.5,global,0.5
Wafer,3,LSTM autoencoder,0.99921875,0.001212138566,0.001,0.4871181274,0.44,0.98,0.7271219544,0.4855263158,0.5,global,0.5
Wafer,3,No autoencoder,0.99921875,0,0.001,0.3117471129,0.96,0.94,0.4653453798,0.4948684211,0.5,global,0.5
Wafer,4,1dCNN autoencoder,0.9955601511,2.28E-05,0.0001,0.3138791214,0.32,1,0.4390454045,0.6940789474,0.5,global,0.5
Wafer,4,LSTM autoencoder,0.9955601511,0.0009574667783,0.001,0.3394084856,0.06,0.94,0.4747551707,0.6184210526,0.5,global,0.5
Wafer,4,No autoencoder,0.9955601511,0,0.001,0.2860722915,0.78,0.98,0.4001499826,0.5734210526,0.5,global,0.5
Wafer,5,1dCNN autoencoder,0.9967105263,1.94E-05,0.0001,0.3280998978,0.46,0.9,0.4770086103,0.6686842105,0.5,global,0.5
Wafer,5,LSTM autoencoder,0.9967105263,0.001032241271,0.001,0.3843357549,0.28,0.9,0.5587672096,0.5530263158,0.5,global,0.5
Wafer,5,No autoencoder,0.9967105263,0,0.001,0.2945249002,0.9,0.88,0.4281955413,0.5215789474,0.5,global,0.5
Wafer,1,1dCNN autoencoder,0.9996096799,2.10E-05,0.0001,0.06029900344,0,0.96,0.08871121006,0.9681578947,0.5,uniform,0.5
Wafer,1,LSTM autoencoder,0.9996096799,0.001137111452,0.001,0.3364791145,0.08,0.92,0.4950242575,0.6310526316,0.5,uniform,0.5
Wafer,1,No autoencoder,0.9996096799,0,0.001,0.004574330376,0,0.96,0.006729702975,1,0.5,uniform,0.5
Wafer,2,1dCNN autoencoder,0.9980483997,2.19E-05,0.0001,0.06876468679,0,0.94,0.09679778852,0.9653947368,0.5,uniform,0.5
Wafer,2,LSTM autoencoder,0.9980483997,0.0009160802001,0.001,0.3533152777,0.06,0.88,0.4973502989,0.6231578947,0.5,uniform,0.5
Wafer,2,No autoencoder,0.9980483997,0,0.001,0.008762472924,0.04,0.96,0.01233464501,0.9894736842,0.5,uniform,0.5
Wafer,3,1dCNN autoencoder,0.99921875,2.09E-05,0.0001,0.06785016156,0.04,0.94,0.1012800372,0.9546052632,0.5,uniform,0.5
Wafer,3,LSTM autoencoder,0.99921875,0.001212138566,0.001,0.4021289055,0.26,0.96,0.6002584163,0.5367105263,0.5,uniform,0.5
Wafer,3,No autoencoder,0.99921875,0,0.001,0.009896100171,0.04,0.94,0.01477192347,0.9882894737,0.5,uniform,0.5
Wafer,4,1dCNN autoencoder,0.9955601511,2.28E-05,0.0001,0.0656220149,0,0.98,0.09179025337,0.9640789474,0.5,uniform,0.5
Wafer,4,LSTM autoencoder,0.9955601511,0.0009574667783,0.001,0.314004477,0.06,0.92,0.4392207485,0.6628947368,0.5,uniform,0.5
Wafer,4,No autoencoder,0.9955601511,0,0.001,0.00399673107,0,0.98,0.005590516508,1,0.5,uniform,0.5
Wafer,5,1dCNN autoencoder,0.9967105263,1.94E-05,0.0001,0.06030978933,0,0.9,0.08768149271,0.9672368421,0.5,uniform,0.5
Wafer,5,LSTM autoencoder,0.9967105263,0.001032241271,0.001,0.3309224404,0.1,0.92,0.4811121688,0.6146052632,0.5,uniform,0.5
Wafer,5,No autoencoder,0.9967105263,0,0.001,0.003728292685,0,0.9,0.005420384841,1,0.5,uniform,0.5
PhalangesOutlinesCorrect,1,1dCNN autoencoder,0.8290747549,8.82E-05,0.0001,0.1618343399,0.82,0.5,0.8851152339,0.42625,1,unconstrained,0.5
PhalangesOutlinesCorrect,1,LSTM autoencoder,0.8290747549,0.002368723042,0.0001,0.4386452835,1,1,2.399068226,0.1915,1,unconstrained,0.5
PhalangesOutlinesCorrect,1,No autoencoder,0.8290747549,0,0.0001,0.02168884903,0.94,0.2,0.1186221089,0.999,1,unconstrained,0.5
PhalangesOutlinesCorrect,2,1dCNN autoencoder,0.7552696078,9.16E-05,0.0001,0.1584791913,1,0.52,1.024945371,0.46575,1,unconstrained,0.5
PhalangesOutlinesCorrect,2,LSTM autoencoder,0.7552696078,0.002157535637,0.0001,0.4801976281,0.64,0.16,3.1056212,0.161,1,unconstrained,0.5
PhalangesOutlinesCorrect,2,No autoencoder,0.7552696078,0,0.0001,0.0423905408,1,0.14,0.2741557944,0.92575,1,unconstrained,0.5
PhalangesOutlinesCorrect,3,1dCNN autoencoder,0.8235294118,0.0001112881873,0.0001,0.161240448,0.98,0.52,1.219846971,0.464,1,unconstrained,0.5
PhalangesOutlinesCorrect,3,LSTM autoencoder,0.8235294118,0.002735244343,0.0001,0.4345899891,1,1,3.28784302,0.17725,1,unconstrained,0.5
PhalangesOutlinesCorrect,3,No autoencoder,0.8235294118,0,0.0001,0.02460188295,0.96,0.1,0.1861228542,0.99725,1,unconstrained,0.5
PhalangesOutlinesCorrect,4,1dCNN autoencoder,0.8138366519,0.000100205405,0.0001,0.1531786407,0.98,0.52,0.8771859976,0.49325,1,unconstrained,0.5
PhalangesOutlinesCorrect,4,LSTM autoencoder,0.8138366519,0.00237702392,0.0001,0.4802648648,1,0.78,2.750263436,0.16875,1,unconstrained,0.5
PhalangesOutlinesCorrect,4,No autoencoder,0.8138366519,0,0.0001,0.02826583442,1,0.22,0.1618658715,0.98,1,unconstrained,0.5
PhalangesOutlinesCorrect,5,1dCNN autoencoder,0.8333563791,9.02E-05,0.0001,0.1646245308,1,0.48,1.087262869,0.426,1,unconstrained,0.5
PhalangesOutlinesCorrect,5,LSTM autoencoder,0.8333563791,0.002721802564,0.0001,0.7014439769,0.84,1,4.632687409,0.12025,1,unconstrained,0.5
PhalangesOutlinesCorrect,5,No autoencoder,0.8333563791,0,0.0001,0.04129827768,1,0.12,0.272754514,0.9405,1,unconstrained,0.5
PhalangesOutlinesCorrect,1,1dCNN autoencoder,0.8290747549,8.82E-05,0.0001,0.1503353762,0.8,0.48,0.8222243299,0.52175,0.5,local,0.5
PhalangesOutlinesCorrect,1,LSTM autoencoder,0.8290747549,0.002368723042,0.0001,0.4331882115,1,0.98,2.369222042,0.20025,0.5,local,0.5
PhalangesOutlinesCorrect,1,No autoencoder,0.8290747549,0,0.0001,0.02156603859,0.92,0.22,0.1179504258,0.992,0.5,local,0.5
PhalangesOutlinesCorrect,2,1dCNN autoencoder,0.7552696078,9.16E-05,0.0001,0.1348408439,0.98,0.42,0.8720671634,0.57575,0.5,local,0.5
PhalangesOutlinesCorrect,2,LSTM autoencoder,0.7552696078,0.002157535637,0.0001,0.4754446278,0.64,0.08,3.074881734,0.1615,0.5,local,0.5
PhalangesOutlinesCorrect,2,No autoencoder,0.7552696078,0,0.0001,0.03871809543,0.96,0.14,0.2504046896,0.9415,0.5,local,0.5
PhalangesOutlinesCorrect,3,1dCNN autoencoder,0.8235294118,0.0001112881873,0.0001,0.1504094526,0.98,0.46,1.137906259,0.51475,0.5,local,0.5
PhalangesOutlinesCorrect,3,LSTM autoencoder,0.8235294118,0.002735244343,0.0001,0.4139594382,0.92,1,3.131764844,0.2225,0.5,local,0.5
PhalangesOutlinesCorrect,3,No autoencoder,0.8235294118,0,0.0001,0.02407508484,0.98,0.1,0.1821374207,0.99125,0.5,local,0.5
PhalangesOutlinesCorrect,4,1dCNN autoencoder,0.8138366519,0.000100205405,0.0001,0.1430051134,0.94,0.5,0.8189267284,0.54575,0.5,local,0.5
PhalangesOutlinesCorrect,4,LSTM autoencoder,0.8138366519,0.00237702392,0.0001,0.4789083935,0.92,0.94,2.742495527,0.18075,0.5,local,0.5
PhalangesOutlinesCorrect,4,No autoencoder,0.8138366519,0,0.0001,0.0292280785,0.98,0.22,0.1673762157,0.97575,0.5,local,0.5
PhalangesOutlinesCorrect,5,1dCNN autoencoder,0.8333563791,9.02E-05,0.0001,0.1449813412,1,0.38,0.957529405,0.5205,0.5,local,0.5
PhalangesOutlinesCorrect,5,LSTM autoencoder,0.8333563791,0.002721802564,0.0001,0.4670077561,0.72,1,3.084353167,0.25925,0.5,local,0.5
PhalangesOutlinesCorrect,5,No autoencoder,0.8333563791,0,0.0001,0.03863555513,0.96,0.12,0.2551685604,0.95375,0.5,local,0.5
PhalangesOutlinesCorrect,1,1dCNN autoencoder,0.8290747549,8.82E-05,0.0001,0.1323555753,0.72,0.42,0.7238879963,0.596,0.5,global,0.5
PhalangesOutlinesCorrect,1,LSTM autoencoder,0.8290747549,0.002368723042,0.0001,0.428099893,1,0.94,2.341392669,0.20525,0.5,global,0.5
PhalangesOutlinesCorrect,1,No autoencoder,0.8290747549,0,0.0001,0.02148672006,0.92,0.22,0.1175166115,0.98975,0.5,global,0.5
PhalangesOutlinesCorrect,2,1dCNN autoencoder,0.7552696078,9.16E-05,0.0001,0.1312864811,1,0.34,0.8490797437,0.5955,0.5,global,0.5
PhalangesOutlinesCorrect,2,LSTM autoencoder,0.7552696078,0.002157535637,0.0001,0.4710054638,0.64,0.12,3.046171968,0.16175,0.5,global,0.5
PhalangesOutlinesCorrect,2,No autoencoder,0.7552696078,0,0.0001,0.03809791824,1,0.14,0.2463937672,0.9465,0.5,global,0.5
PhalangesOutlinesCorrect,3,1dCNN autoencoder,0.8235294118,0.0001112881873,0.0001,0.1416112037,0.98,0.4,1.07134407,0.5825,0.5,global,0.5
PhalangesOutlinesCorrect,3,LSTM autoencoder,0.8235294118,0.002735244343,0.0001,0.4234734521,0.94,1,3.203742075,0.21475,0.5,global,0.5
PhalangesOutlinesCorrect,3,No autoencoder,0.8235294118,0,0.0001,0.02317840636,0.92,0.1,0.1753536977,0.99175,0.5,global,0.5
PhalangesOutlinesCorrect,4,1dCNN autoencoder,0.8138366519,0.000100205405,0.0001,0.1390439784,0.96,0.46,0.7962430685,0.58125,0.5,global,0.5
PhalangesOutlinesCorrect,4,LSTM autoencoder,0.8138366519,0.00237702392,0.0001,0.4268885661,0.9,0.94,2.444601095,0.213,0.5,global,0.5
PhalangesOutlinesCorrect,4,No autoencoder,0.8138366519,0,0.0001,0.02815566006,1,0.22,0.1612349519,0.97725,0.5,global,0.5
PhalangesOutlinesCorrect,5,1dCNN autoencoder,0.8333563791,9.02E-05,0.0001,0.1379637529,0.98,0.42,0.9111817367,0.5495,0.5,global,0.5
PhalangesOutlinesCorrect,5,LSTM autoencoder,0.8333563791,0.002721802564,0.0001,0.4345289279,0.68,1,2.869846716,0.2625,0.5,global,0.5
PhalangesOutlinesCorrect,5,No autoencoder,0.8333563791,0,0.0001,0.03832693335,0.96,0.12,0.2531302676,0.953,0.5,global,0.5
PhalangesOutlinesCorrect,1,1dCNN autoencoder,0.8290747549,8.82E-05,0.0001,0.1109563887,0.72,0.32,0.6068501283,0.66775,0.5,uniform,0.5
PhalangesOutlinesCorrect,1,LSTM autoencoder,0.8290747549,0.002368723042,0.0001,0.4297642981,1,0.98,2.350495745,0.20225,0.5,uniform,0.5
PhalangesOutlinesCorrect,1,No autoencoder,0.8290747549,0,0.0001,0.01127493607,0.66,0.22,0.06166563715,0.99975,0.5,uniform,0.5
PhalangesOutlinesCorrect,2,1dCNN autoencoder,0.7552696078,9.16E-05,0.0001,0.1182388373,1,0.26,0.7646956554,0.65875,0.5,uniform,0.5
PhalangesOutlinesCorrect,2,LSTM autoencoder,0.7552696078,0.002157535637,0.0001,0.480298529,0.6,0.08,3.106273765,0.16075,0.5,uniform,0.5
PhalangesOutlinesCorrect,2,No autoencoder,0.7552696078,0,0.0001,0.0359472442,0.94,0.14,0.2324845379,0.957,0.5,uniform,0.5
PhalangesOutlinesCorrect,3,1dCNN autoencoder,0.8235294118,0.0001112881873,0.0001,0.1371564635,0.98,0.4,1.03764222,0.58675,0.5,uniform,0.5
PhalangesOutlinesCorrect,3,LSTM autoencoder,0.8235294118,0.002735244343,0.0001,0.3969550257,0.84,1,3.003119822,0.247,0.5,uniform,0.5
PhalangesOutlinesCorrect,3,No autoencoder,0.8235294118,0,0.0001,0.0169045522,0.84,0.1,0.1278895404,0.9985,0.5,uniform,0.5
PhalangesOutlinesCorrect,4,1dCNN autoencoder,0.8138366519,0.000100205405,0.0001,0.1208979773,0.92,0.5,0.6923289851,0.6475,0.5,uniform,0.5
PhalangesOutlinesCorrect,4,LSTM autoencoder,0.8138366519,0.00237702392,0.0001,0.4207827613,0.88,0.96,2.409635864,0.21125,0.5,uniform,0.5
PhalangesOutlinesCorrect,4,No autoencoder,0.8138366519,0,0.0001,0.01665954997,0.82,0.22,0.09540183865,0.99825,0.5,uniform,0.5
